Case_ID,Activity,Start_Time,End_Time
1305,,2025-08-28T12:54:11.806,2025-08-28T12:54:12.593
1305,In Progress,2025-08-28T12:54:57.262,2025-08-28T12:54:57.880
1305,,2025-08-28T12:54:57.880,2025-08-28T12:54:59.841
1305,,2025-08-28T12:54:59.868,2025-08-28T12:55:01.291
1305,,2025-08-28T12:55:01.291,2025-08-28T12:55:07.292
1305,,2025-08-28T12:55:07.310,2025-08-28T12:55:25.474
1305,,2025-08-28T12:55:27.968,2025-08-28T12:55:28.665
1305,In Progress,2025-08-28T12:56:12.103,2025-08-28T12:56:12.708
1305,,2025-08-28T12:56:12.708,2025-08-28T12:56:15.091
1305,In Progress,2025-08-28T12:56:15.121,2025-08-28T12:56:15.709
1305,In Progress,2025-08-28T12:56:15.709,2025-08-28T12:56:16.728
1305,In Progress,2025-08-28T12:56:16.728,2025-08-28T12:56:18.248
1305,In Progress,2025-08-28T12:56:18.248,2025-08-28T12:56:19.753
1305,In Progress,2025-08-28T12:56:19.753,2025-08-28T12:56:21.761
1305,In Progress,2025-08-28T12:56:21.761,2025-08-28T12:56:23.315
1305,In Progress,2025-08-28T12:56:23.315,2025-08-28T12:56:24.912
1305,In Progress,2025-08-28T12:56:24.912,2025-08-28T12:56:26.403
1305,In Progress,2025-08-28T12:56:26.403,2025-08-28T12:56:27.894
1305,In Progress,2025-08-28T12:56:27.894,2025-08-28T12:56:29.579
1305,In Progress,2025-08-28T12:56:29.579,2025-08-28T12:56:31.299
1305,In Progress,2025-08-28T12:56:31.299,2025-08-28T12:56:31.336
1305,In Progress,2025-08-28T12:56:32.673,2025-08-28T12:56:33.270
1305,,2025-08-28T12:56:33.270,2025-08-28T12:56:34.145
1305,,2025-08-28T12:56:34.169,2025-08-28T12:56:35.027
1305,,2025-08-28T12:56:35.027,2025-08-28T12:56:36.105
1305,,2025-08-28T12:56:36.105,2025-08-28T12:56:38.712
1305,,2025-08-28T12:56:38.712,2025-08-28T12:56:39.833
1305,,2025-08-28T12:56:39.833,2025-08-28T12:56:40.928
1305,,2025-08-28T12:56:40.928,2025-08-28T12:56:41.971
1305,,2025-08-28T12:56:41.971,2025-08-28T12:56:44.897
1305,,2025-08-28T12:56:44.897,2025-08-28T12:56:45.999
1305,,2025-08-28T12:56:45.999,2025-08-28T12:56:47.913
1305,,2025-08-28T12:56:47.913,2025-08-28T12:56:49.035
1305,,2025-08-28T12:56:49.035,2025-08-28T12:56:50.229
1305,,2025-08-28T12:56:50.229,2025-08-28T12:56:51.725
1305,,2025-08-28T12:56:51.725,2025-08-28T12:56:52.825
1305,,2025-08-28T12:56:52.825,2025-08-28T12:56:53.564
1305,,2025-08-28T12:56:53.564,2025-08-28T12:56:57.428
1305,,2025-08-28T12:56:57.428,2025-08-28T12:56:58.538
1305,,2025-08-28T12:56:58.538,2025-08-28T12:56:59.645
1305,,2025-08-28T12:56:59.645,2025-08-28T12:57:00.698
1305,,2025-08-28T12:57:00.698,2025-08-28T12:57:02.366
1305,,2025-08-28T12:57:02.366,2025-08-28T12:57:03.457
1305,,2025-08-28T12:57:03.457,2025-08-28T12:57:05.368
1305,,2025-08-28T12:57:05.368,2025-08-28T12:57:06.475
1305,,2025-08-28T12:57:06.475,2025-08-28T12:57:07.668
1305,,2025-08-28T12:57:07.668,2025-08-28T12:57:09.153
1305,,2025-08-28T12:57:09.153,2025-08-28T12:57:10.269
1305,,2025-08-28T12:57:10.269,2025-08-28T12:57:10.991
1305,,2025-08-28T12:57:10.991,2025-08-28T12:57:11.906
1305,,2025-08-28T12:57:11.906,2025-08-28T12:57:12.571
1305,,2025-08-28T12:57:12.571,2025-08-28T12:57:13.381
1305,,2025-08-28T12:57:13.381,2025-08-28T12:57:16.473
1305,,2025-08-28T12:57:18.143,2025-08-28T12:57:18.684
1305,In Progress,2025-08-28T12:57:29.455,2025-08-28T12:57:30.116
1305,In Progress,2025-08-28T12:57:30.116,2025-08-28T12:57:35.116
1305,In Progress,2025-08-28T12:57:35.116,2025-08-28T12:57:40.132
1305,,2025-08-28T12:57:40.132,2025-08-28T12:57:42.174
1305,,2025-08-28T12:57:42.194,2025-08-28T12:57:47.533
1305,,2025-08-28T12:57:49.468,2025-08-28T12:57:50.161
1305,In Progress,2025-08-28T12:58:09.578,2025-08-28T12:58:10.178
1305,,2025-08-28T12:58:10.178,2025-08-28T12:58:12.733
1305,,2025-08-28T12:58:12.756,2025-08-28T12:58:13.357
1305,,2025-08-28T12:58:13.357,2025-08-28T12:58:14.309
1305,,2025-08-28T12:58:14.309,2025-08-28T12:58:15.833
1305,,2025-08-28T12:58:15.833,2025-08-28T12:58:17.356
1305,,2025-08-28T12:58:17.356,2025-08-28T12:58:19.162
1305,,2025-08-28T12:58:19.162,2025-08-28T12:58:20.762
1305,,2025-08-28T12:58:20.762,2025-08-28T12:58:22.357
1305,,2025-08-28T12:58:22.357,2025-08-28T12:58:23.824
1305,,2025-08-28T12:58:23.824,2025-08-28T12:58:25.320
1305,,2025-08-28T12:58:25.320,2025-08-28T12:58:27.017
1305,,2025-08-28T12:58:27.017,2025-08-28T12:58:28.727
1305,,2025-08-28T12:58:28.727,2025-08-28T12:58:28.780
1305,,2025-08-28T12:58:30.104,2025-08-28T12:58:30.706
1305,In Progress,2025-08-28T12:58:30.706,2025-08-28T12:58:31.555
1305,,2025-08-28T12:58:31.572,2025-08-28T12:58:32.430
1305,,2025-08-28T12:58:32.430,2025-08-28T12:58:33.560
1305,,2025-08-28T12:58:33.560,2025-08-28T12:58:36.203
1305,,2025-08-28T12:58:36.203,2025-08-28T12:58:37.299
1305,,2025-08-28T12:58:37.299,2025-08-28T12:58:38.413
1305,,2025-08-28T12:58:38.413,2025-08-28T12:58:39.472
1305,,2025-08-28T12:58:39.472,2025-08-28T12:58:42.412
1305,,2025-08-28T12:58:42.412,2025-08-28T12:58:43.523
1305,,2025-08-28T12:58:43.523,2025-08-28T12:58:45.449
1305,,2025-08-28T12:58:45.449,2025-08-28T12:58:46.558
1305,,2025-08-28T12:58:46.558,2025-08-28T12:58:47.784
1305,,2025-08-28T12:58:47.784,2025-08-28T12:58:49.298
1305,,2025-08-28T12:58:49.298,2025-08-28T12:58:50.414
1305,,2025-08-28T12:58:50.414,2025-08-28T12:58:51.145
1305,,2025-08-28T12:58:51.145,2025-08-28T12:58:54.969
1305,,2025-08-28T12:58:54.969,2025-08-28T12:58:56.077
1305,,2025-08-28T12:58:56.077,2025-08-28T12:58:57.188
1305,,2025-08-28T12:58:57.188,2025-08-28T12:58:58.228
1305,,2025-08-28T12:58:58.228,2025-08-28T12:58:59.876
1305,,2025-08-28T12:58:59.876,2025-08-28T12:59:00.985
1305,,2025-08-28T12:59:00.985,2025-08-28T12:59:02.888
1305,,2025-08-28T12:59:02.888,2025-08-28T12:59:03.996
1305,,2025-08-28T12:59:03.996,2025-08-28T12:59:05.206
1305,,2025-08-28T12:59:05.206,2025-08-28T12:59:06.688
1305,,2025-08-28T12:59:06.688,2025-08-28T12:59:07.779
1305,,2025-08-28T12:59:07.779,2025-08-28T12:59:08.493
1305,,2025-08-28T12:59:08.493,2025-08-28T12:59:09.390
1305,,2025-08-28T12:59:09.390,2025-08-28T12:59:10.058
1305,,2025-08-28T12:59:10.058,2025-08-28T12:59:10.850
1305,,2025-08-28T12:59:10.850,2025-08-28T12:59:13.944
1305,,2025-08-28T12:59:15.618,2025-08-28T12:59:16.407
1305,In Progress,2025-08-28T12:59:26.982,2025-08-28T12:59:27.660
1305,In Progress,2025-08-28T12:59:27.660,2025-08-28T12:59:32.672
1305,In Progress,2025-08-28T12:59:32.672,2025-08-28T12:59:37.671
1305,,2025-08-28T12:59:37.671,2025-08-28T12:59:39.696
1305,,2025-08-28T12:59:39.716,2025-08-28T12:59:42.441
1305,,2025-08-28T12:59:44.129,2025-08-28T12:59:44.667
1305,In Progress,2025-08-28T13:00:04.463,2025-08-28T13:00:05.070
1305,In Progress,2025-08-28T13:00:05.070,2025-08-28T13:00:10.049
1305,,2025-08-28T13:00:10.049,2025-08-28T13:00:10.816
1305,,2025-08-28T13:00:10.840,2025-08-28T13:00:11.709
1305,,2025-08-28T13:00:11.709,2025-08-28T13:00:12.765
1305,,2025-08-28T13:00:12.765,2025-08-28T13:00:16.230
1305,,2025-08-28T13:00:16.245,2025-08-28T13:00:28.061
1305,,2025-08-28T13:00:29.663,2025-08-28T13:00:30.302
1305,In Progress,2025-08-28T13:01:12.075,2025-08-28T13:01:12.686
1305,In Progress,2025-08-28T13:01:12.686,2025-08-28T13:01:17.667
1305,,2025-08-28T13:01:17.667,2025-08-28T13:01:18.303
1305,,2025-08-28T13:01:18.321,2025-08-28T13:01:19.174
1305,,2025-08-28T13:01:19.174,2025-08-28T13:01:20.210
1305,,2025-08-28T13:01:20.210,2025-08-28T13:01:23.664
1305,,2025-08-28T13:01:23.681,2025-08-28T13:01:35.387
1305,,2025-08-28T13:01:37.008,2025-08-28T13:01:37.793
1305,In Progress,2025-08-28T13:02:22.043,2025-08-28T13:02:22.646
1305,In Progress,2025-08-28T13:02:22.646,2025-08-28T13:02:27.645
1305,,2025-08-28T13:02:27.645,2025-08-28T13:02:28.900
1305,In Progress,2025-08-28T13:02:28.916,2025-08-28T13:02:29.507
1305,In Progress,2025-08-28T13:02:29.507,2025-08-28T13:02:30.509
1305,In Progress,2025-08-28T13:02:30.509,2025-08-28T13:02:32.019
1305,In Progress,2025-08-28T13:02:32.019,2025-08-28T13:02:33.528
1305,In Progress,2025-08-28T13:02:33.528,2025-08-28T13:02:35.205
1305,In Progress,2025-08-28T13:02:35.205,2025-08-28T13:02:36.856
1305,In Progress,2025-08-28T13:02:36.856,2025-08-28T13:02:38.514
1305,In Progress,2025-08-28T13:02:38.514,2025-08-28T13:02:39.962
1305,In Progress,2025-08-28T13:02:39.962,2025-08-28T13:02:41.456
1305,In Progress,2025-08-28T13:02:41.456,2025-08-28T13:02:43.147
1305,In Progress,2025-08-28T13:02:43.147,2025-08-28T13:02:44.879
1305,In Progress,2025-08-28T13:02:44.879,2025-08-28T13:02:44.928
1305,In Progress,2025-08-28T13:02:46.231,2025-08-28T13:02:46.822
1305,,2025-08-28T13:02:48.962,2025-08-28T13:02:49.832
1305,,2025-08-28T13:02:49.832,2025-08-28T13:02:50.904
1305,,2025-08-28T13:02:50.904,2025-08-28T13:02:55.261
1305,,2025-08-28T13:02:55.261,2025-08-28T13:02:56.396
1305,,2025-08-28T13:02:56.396,2025-08-28T13:02:57.495
1305,,2025-08-28T13:02:57.495,2025-08-28T13:02:58.619
1305,,2025-08-28T13:02:58.619,2025-08-28T13:03:01.573
1305,,2025-08-28T13:03:01.573,2025-08-28T13:03:02.677
1305,,2025-08-28T13:03:02.677,2025-08-28T13:03:04.555
1305,,2025-08-28T13:03:04.555,2025-08-28T13:03:05.651
1305,,2025-08-28T13:03:05.651,2025-08-28T13:03:06.891
1305,,2025-08-28T13:03:06.891,2025-08-28T13:03:08.384
1305,,2025-08-28T13:03:08.384,2025-08-28T13:03:09.481
1305,,2025-08-28T13:03:09.481,2025-08-28T13:03:10.218
1305,,2025-08-28T13:03:10.218,2025-08-28T13:03:12.423
1305,,2025-08-28T13:03:12.423,2025-08-28T13:03:13.085
1305,,2025-08-28T13:03:13.085,2025-08-28T13:03:13.871
1305,,2025-08-28T13:03:13.871,2025-08-28T13:03:15.721
1305,,2025-08-28T13:03:17.254,2025-08-28T13:03:17.826
1305,In Progress,2025-08-28T13:03:28.785,2025-08-28T13:03:29.462
1305,In Progress,2025-08-28T13:03:29.462,2025-08-28T13:03:34.458
1305,In Progress,2025-08-28T13:03:34.458,2025-08-28T13:03:39.474
1305,,2025-08-28T13:03:39.474,2025-08-28T13:03:41.457
1305,,2025-08-28T13:03:41.479,2025-08-28T13:03:46.784
1305,,2025-08-28T13:03:48.409,2025-08-28T13:03:48.978
1305,In Progress,2025-08-28T13:04:08.767,2025-08-28T13:04:09.361
1305,In Progress,2025-08-28T13:04:09.361,2025-08-28T13:04:14.375
1305,,2025-08-28T13:04:14.375,2025-08-28T13:04:15.010
1305,,2025-08-28T13:04:15.027,2025-08-28T13:04:16.406
1305,,2025-08-28T13:04:16.406,2025-08-28T13:04:17.503
1305,,2025-08-28T13:04:17.503,2025-08-28T13:04:18.607
1305,,2025-08-28T13:04:18.607,2025-08-28T13:04:19.690
1305,,2025-08-28T13:04:19.690,2025-08-28T13:04:22.613
1305,,2025-08-28T13:04:22.613,2025-08-28T13:04:23.711
1305,,2025-08-28T13:04:23.711,2025-08-28T13:04:25.637
1305,,2025-08-28T13:04:25.637,2025-08-28T13:04:26.762
1305,,2025-08-28T13:04:26.762,2025-08-28T13:04:27.967
1305,,2025-08-28T13:04:27.967,2025-08-28T13:04:29.461
1305,,2025-08-28T13:04:29.461,2025-08-28T13:04:30.572
1305,,2025-08-28T13:04:30.572,2025-08-28T13:04:31.295
1305,,2025-08-28T13:04:31.295,2025-08-28T13:04:33.479
1305,,2025-08-28T13:04:33.479,2025-08-28T13:04:34.167
1305,,2025-08-28T13:04:34.167,2025-08-28T13:04:34.981
1305,In Progress,2025-08-28T13:04:34.981,2025-08-28T13:04:37.970
1305,,2025-08-28T13:04:37.985,2025-08-28T13:04:39.421
1305,,2025-08-28T13:04:40.986,2025-08-28T13:04:41.516
1305,In Progress,2025-08-28T13:04:52.492,2025-08-28T13:04:53.143
1305,In Progress,2025-08-28T13:04:53.143,2025-08-28T13:04:58.149
1305,In Progress,2025-08-28T13:04:58.149,2025-08-28T13:05:03.165
1305,,2025-08-28T13:05:03.165,2025-08-28T13:05:05.191
1305,,2025-08-28T13:05:05.209,2025-08-28T13:05:10.529
1305,,2025-08-28T13:05:12.092,2025-08-28T13:05:12.704
1305,In Progress,2025-08-28T13:05:32.571,2025-08-28T13:05:33.181
1305,In Progress,2025-08-28T13:05:33.181,2025-08-28T13:05:38.162
1305,,2025-08-28T13:05:38.162,2025-08-28T13:05:38.814
1305,In Progress,2025-08-28T13:05:38.842,2025-08-28T13:05:39.693
1305,In Progress,2025-08-28T13:05:39.693,2025-08-28T13:05:40.729
1305,,2025-08-28T13:05:46.749,2025-08-28T13:06:02.351
1305,,2025-08-28T13:06:03.949,2025-08-28T13:06:04.589
1306,New,2025-08-28T12:39:01.910,2025-08-28T12:39:02.614
1306,,2025-08-28T12:39:02.614,2025-08-28T12:39:03.557
1306,New,2025-08-28T12:44:08.999,2025-08-28T12:44:09.629
1306,,2025-08-28T12:44:09.629,2025-08-28T12:44:12.283
1306,New,2025-08-28T12:44:12.323,2025-08-28T12:44:12.937
1306,In Progress,2025-08-28T12:44:12.937,2025-08-28T12:44:17.930
1306,In Progress,2025-08-28T12:44:17.930,2025-08-28T12:44:22.925
1306,In Progress,2025-08-28T12:44:22.925,2025-08-28T12:44:27.932
1306,In Progress,2025-08-28T12:45:27.674,2025-08-28T12:45:28.305
1306,,2025-08-28T12:45:28.305,2025-08-28T12:45:30.981
1306,,2025-08-28T12:45:31.026,2025-08-28T12:45:31.662
1306,,2025-08-28T12:45:31.662,2025-08-28T12:45:36.637
1306,,2025-08-28T12:45:36.637,2025-08-28T12:45:37.764
1306,Waiting for Customer,2025-08-28T12:52:07.478,2025-08-28T12:52:08.090
1306,,2025-08-28T12:52:08.090,2025-08-28T12:52:11.591
1306,,2025-08-28T12:52:11.620,2025-08-28T12:52:12.224
1306,,2025-08-28T12:52:12.224,2025-08-28T12:52:17.215
1306,,2025-08-28T12:52:17.215,2025-08-28T12:52:22.213
1306,,2025-08-28T12:52:22.213,2025-08-28T12:52:27.074
1306,Response Received,2025-08-28T12:52:57.402,2025-08-28T12:52:57.981
1306,,2025-08-28T12:52:57.981,2025-08-28T12:53:01.588
1306,,2025-08-28T12:53:01.620,2025-08-28T12:53:02.219
1306,Closed,2025-08-28T12:53:02.219,2025-08-28T12:53:07.220
1306,Closed,2025-08-28T12:53:07.220,2025-08-28T12:53:12.220
1306,Closed,2025-08-28T12:53:12.220,2025-08-28T12:53:17.199
1306,Closed,2025-08-28T12:53:17.286,2025-08-28T12:53:20.042
1306,Closed,2025-08-28T12:53:21.642,2025-08-28T12:53:22.191
1307,,2025-08-28T12:39:03.557,2025-08-28T12:39:04.223
1307,,2025-08-28T12:39:04.223,2025-08-28T12:39:06.562
1307,,2025-08-28T12:39:16.085,2025-08-28T12:39:16.793
1307,New,2025-08-28T12:45:58.821,2025-08-28T12:45:59.451
1307,,2025-08-28T12:45:59.451,2025-08-28T12:46:02.084
1307,,2025-08-28T12:46:02.125,2025-08-28T12:46:02.765
1307,,2025-08-28T12:46:02.765,2025-08-28T12:46:02.993
1307,New,2025-08-28T12:46:03.545,2025-08-28T12:46:04.149
1307,,2025-08-28T12:46:04.149,2025-08-28T12:46:05.025
1307,New,2025-08-28T12:46:05.053,2025-08-28T12:46:05.654
1307,,2025-08-28T12:46:05.654,2025-08-28T12:46:10.642
1307,,2025-08-28T12:46:10.642,2025-08-28T12:46:15.657
1307,,2025-08-28T12:46:15.657,2025-08-28T12:46:17.850
1307,In Progress,2025-08-28T12:47:17.216,2025-08-28T12:47:17.823
1307,,2025-08-28T12:47:17.823,2025-08-28T12:47:21.237
1307,,2025-08-28T12:47:21.269,2025-08-28T12:47:21.846
1307,,2025-08-28T12:47:21.846,2025-08-28T12:47:26.849
1307,,2025-08-28T12:47:26.849,2025-08-28T12:47:27.888
1307,Waiting for Customer,2025-08-28T12:53:22.191,2025-08-28T12:53:22.776
1307,,2025-08-28T12:53:22.776,2025-08-28T12:53:26.371
1307,,2025-08-28T12:53:26.401,2025-08-28T12:53:26.998
1307,,2025-08-28T12:53:26.998,2025-08-28T12:53:31.994
1307,,2025-08-28T12:53:31.994,2025-08-28T12:53:36.989
1307,,2025-08-28T12:53:36.989,2025-08-28T12:53:41.896
1307,,2025-08-28T12:54:12.593,2025-08-28T12:54:13.199
1307,,2025-08-28T12:54:13.199,2025-08-28T12:54:16.737
1307,,2025-08-28T12:54:16.770,2025-08-28T12:54:17.366
1307,Closed,2025-08-28T12:54:17.366,2025-08-28T12:54:22.374
1307,Closed,2025-08-28T12:54:22.374,2025-08-28T12:54:27.343
1307,Closed,2025-08-28T12:54:27.343,2025-08-28T12:54:32.360
1307,Closed,2025-08-28T12:54:32.418,2025-08-28T12:54:35.225
1307,Closed,2025-08-28T12:54:36.924,2025-08-28T12:54:37.497
1308,New,2025-08-28T12:47:48.752,2025-08-28T12:47:49.351
1308,,2025-08-28T12:47:49.351,2025-08-28T12:47:52.364
1308,,2025-08-28T12:47:52.394,2025-08-28T12:47:52.996
1308,,2025-08-28T12:47:52.996,2025-08-28T12:47:57.985
1308,,2025-08-28T12:47:57.985,2025-08-28T12:48:02.968
1308,,2025-08-28T12:48:02.968,2025-08-28T12:48:07.894
1308,In Progress,2025-08-28T12:49:07.156,2025-08-28T12:49:07.747
1308,,2025-08-28T12:49:07.747,2025-08-28T12:49:11.253
1308,,2025-08-28T12:49:11.284,2025-08-28T12:49:11.874
1308,,2025-08-28T12:49:11.874,2025-08-28T12:49:16.876
1308,,2025-08-28T12:49:16.876,2025-08-28T12:49:17.903
1308,Waiting for Customer,2025-08-28T12:54:37.497,2025-08-28T12:54:38.081
1308,,2025-08-28T12:54:38.081,2025-08-28T12:54:41.635
1308,,2025-08-28T12:54:41.663,2025-08-28T12:54:42.260
1308,,2025-08-28T12:54:42.260,2025-08-28T12:54:47.255
1308,,2025-08-28T12:54:47.255,2025-08-28T12:54:52.233
1308,,2025-08-28T12:54:52.233,2025-08-28T12:54:57.262
1308,Response Received,2025-08-28T12:55:28.665,2025-08-28T12:55:28.762
1308,Response Received,2025-08-28T12:55:28.762,2025-08-28T12:55:29.258
1308,,2025-08-28T12:55:29.258,2025-08-28T12:55:31.819
1308,,2025-08-28T12:55:31.849,2025-08-28T12:55:32.440
1308,Closed,2025-08-28T12:55:32.440,2025-08-28T12:55:37.416
1308,Closed,2025-08-28T12:55:37.416,2025-08-28T12:55:42.439
1308,Closed,2025-08-28T12:55:42.439,2025-08-28T12:55:47.542
1308,,2025-08-28T12:55:47.542,2025-08-28T12:55:47.548
1308,,2025-08-28T12:55:47.379,2025-08-28T12:55:50.188
1308,,2025-08-28T12:55:52.148,2025-08-28T12:55:52.942
1309,New,2025-08-28T12:39:06.562,2025-08-28T12:39:07.255
1309,,2025-08-28T12:39:07.255,2025-08-28T12:39:07.832
1309,,2025-08-28T12:39:16.793,2025-08-28T12:39:17.343
1309,New,2025-08-28T12:39:17.343,2025-08-28T12:39:17.975
1309,New,2025-08-28T12:55:52.942,2025-08-28T12:55:53.546
1309,,2025-08-28T12:55:53.546,2025-08-28T12:55:56.476
1309,New,2025-08-28T12:55:56.509,2025-08-28T12:55:57.109
1309,In Progress,2025-08-28T12:55:57.109,2025-08-28T12:56:02.097
1309,In Progress,2025-08-28T12:56:02.097,2025-08-28T12:56:07.088
1309,,2025-08-28T12:56:07.088,2025-08-28T12:56:11.946
1309,In Progress,2025-08-28T12:57:18.684,2025-08-28T12:57:19.297
1309,,2025-08-28T12:57:19.297,2025-08-28T12:57:22.827
1309,,2025-08-28T12:57:22.857,2025-08-28T12:57:23.450
1309,,2025-08-28T12:57:23.450,2025-08-28T12:57:28.440
1309,,2025-08-28T12:57:28.440,2025-08-28T12:57:29.455
1309,Waiting for Customer,2025-08-28T12:59:44.667,2025-08-28T12:59:45.250
1309,,2025-08-28T12:59:45.250,2025-08-28T12:59:48.794
1309,,2025-08-28T12:59:48.821,2025-08-28T12:59:49.409
1309,,2025-08-28T12:59:49.409,2025-08-28T12:59:54.409
1309,,2025-08-28T12:59:54.409,2025-08-28T12:59:59.408
1309,,2025-08-28T12:59:59.408,2025-08-28T13:00:04.463
1309,Response Received,2025-08-28T13:00:30.302,2025-08-28T13:00:30.892
1309,,2025-08-28T13:00:30.892,2025-08-28T13:00:34.434
1309,,2025-08-28T13:00:34.465,2025-08-28T13:00:35.065
1309,Closed,2025-08-28T13:00:35.065,2025-08-28T13:00:40.052
1309,Closed,2025-08-28T13:00:40.052,2025-08-28T13:00:45.067
1309,,2025-08-28T13:00:45.067,2025-08-28T13:00:49.860
1309,,2025-08-28T13:00:51.752,2025-08-28T13:00:52.329
1310,New,2025-08-28T12:38:54.579,2025-08-28T12:38:55.253
1310,,2025-08-28T12:38:55.253,2025-08-28T12:38:55.806
1310,New,2025-08-28T12:39:07.832,2025-08-28T12:39:08.510
1310,,2025-08-28T12:39:08.510,2025-08-28T12:39:09.964
1310,,2025-08-28T12:39:17.975,2025-08-28T12:39:18.743
1310,,2025-08-28T12:39:18.743,2025-08-28T12:39:19.543
1310,,2025-08-28T12:57:50.161,2025-08-28T12:57:50.765
1310,,2025-08-28T12:57:50.765,2025-08-28T12:57:53.959
1310,New,2025-08-28T12:57:53.987,2025-08-28T12:57:54.584
1310,In Progress,2025-08-28T12:57:54.584,2025-08-28T12:57:59.567
1310,In Progress,2025-08-28T12:57:59.567,2025-08-28T12:58:04.585
1310,In Progress,2025-08-28T12:58:04.585,2025-08-28T12:58:09.578
1310,In Progress,2025-08-28T12:59:16.407,2025-08-28T12:59:17.022
1310,,2025-08-28T12:59:17.022,2025-08-28T12:59:20.327
1310,,2025-08-28T12:59:20.357,2025-08-28T12:59:20.952
1310,,2025-08-28T12:59:20.952,2025-08-28T12:59:25.925
1310,,2025-08-28T12:59:25.925,2025-08-28T12:59:26.982
1310,Waiting for Customer,2025-08-28T13:00:52.329,2025-08-28T13:00:52.915
1310,,2025-08-28T13:00:52.915,2025-08-28T13:00:56.420
1310,,2025-08-28T13:00:56.442,2025-08-28T13:00:57.041
1310,,2025-08-28T13:00:57.041,2025-08-28T13:01:02.023
1310,,2025-08-28T13:01:02.023,2025-08-28T13:01:07.038
1310,,2025-08-28T13:01:07.038,2025-08-28T13:01:11.892
1310,Response Received,2025-08-28T13:01:37.793,2025-08-28T13:01:38.404
1310,,2025-08-28T13:01:38.404,2025-08-28T13:01:41.759
1310,,2025-08-28T13:01:41.788,2025-08-28T13:01:42.393
1310,Closed,2025-08-28T13:01:42.393,2025-08-28T13:01:47.383
1310,Closed,2025-08-28T13:01:47.383,2025-08-28T13:01:52.379
1310,Closed,2025-08-28T13:01:52.379,2025-08-28T13:01:57.399
1310,Closed,2025-08-28T13:01:57.403,2025-08-28T13:02:00.156
1310,Closed,2025-08-28T13:02:02.173,2025-08-28T13:02:02.953
1323,New,2025-08-28T12:39:09.964,2025-08-28T12:39:10.666
1323,,2025-08-28T12:39:10.666,2025-08-28T12:39:15.293
1323,,2025-08-28T13:02:02.953,2025-08-28T13:02:03.552
1323,,2025-08-28T13:02:03.552,2025-08-28T13:02:06.427
1323,New,2025-08-28T13:02:06.454,2025-08-28T13:02:07.050
1323,In Progress,2025-08-28T13:02:07.050,2025-08-28T13:02:12.059
1323,In Progress,2025-08-28T13:02:12.059,2025-08-28T13:02:17.018
1323,In Progress,2025-08-28T13:02:17.018,2025-08-28T13:02:22.043
1323,In Progress,2025-08-28T13:03:17.826,2025-08-28T13:03:18.448
1323,,2025-08-28T13:03:18.448,2025-08-28T13:03:22.057
1323,,2025-08-28T13:03:22.082,2025-08-28T13:03:22.688
1323,,2025-08-28T13:03:22.688,2025-08-28T13:03:27.674
1323,,2025-08-28T13:03:27.674,2025-08-28T13:03:28.785
1323,Waiting for Customer,2025-08-28T13:03:48.978,2025-08-28T13:03:49.574
1323,,2025-08-28T13:03:49.574,2025-08-28T13:03:53.096
1323,,2025-08-28T13:03:53.123,2025-08-28T13:03:53.722
1323,,2025-08-28T13:03:53.722,2025-08-28T13:03:58.715
1323,,2025-08-28T13:03:58.715,2025-08-28T13:04:03.713
1323,,2025-08-28T13:04:03.713,2025-08-28T13:04:08.611
1323,Response Received,2025-08-28T13:04:41.516,2025-08-28T13:04:42.121
1323,,2025-08-28T13:04:42.121,2025-08-28T13:04:45.841
1323,,2025-08-28T13:04:45.867,2025-08-28T13:04:46.452
1323,,2025-08-28T13:04:46.452,2025-08-28T13:04:51.454
1323,,2025-08-28T13:04:51.454,2025-08-28T13:04:52.492
1323,Waiting for Customer,2025-08-28T13:05:12.704,2025-08-28T13:05:13.293
1323,,2025-08-28T13:05:13.293,2025-08-28T13:05:16.894
1323,,2025-08-28T13:05:16.918,2025-08-28T13:05:17.504
1323,,2025-08-28T13:05:17.504,2025-08-28T13:05:22.504
1323,,2025-08-28T13:05:22.504,2025-08-28T13:05:27.500
1323,,2025-08-28T13:05:27.500,2025-08-28T13:05:32.399
1323,Response Received,2025-08-28T13:06:04.589,2025-08-28T13:06:05.182
1323,,2025-08-28T13:06:05.182,2025-08-28T13:06:08.711
1323,,2025-08-28T13:06:08.738,2025-08-28T13:06:09.330
1323,Closed,2025-08-28T13:06:09.330,2025-08-28T13:06:14.343
1323,Closed,2025-08-28T13:06:14.343,2025-08-28T13:06:19.314
1323,Closed,2025-08-28T13:06:19.314,2025-08-28T13:06:24.361
1328,,2025-08-28T12:41:40.286,2025-08-28T12:41:41.827
1328,New,2025-08-28T12:42:02.466,2025-08-28T12:42:03.125
1328,,2025-08-28T12:42:03.125,2025-08-28T12:42:06.283
1328,New,2025-08-28T12:42:06.338,2025-08-28T12:42:06.965
1328,In Progress,2025-08-28T12:42:06.965,2025-08-28T12:42:11.916
1328,In Progress,2025-08-28T12:42:11.916,2025-08-28T12:42:16.940
1328,,2025-08-28T12:42:16.940,2025-08-28T12:42:21.731
1328,,2025-08-28T12:42:25.150,2025-08-28T12:42:25.711
1328,,2025-08-28T12:42:25.711,2025-08-28T12:42:26.771
1328,,2025-08-28T12:42:26.771,2025-08-28T12:42:28.279
1328,,2025-08-28T12:42:28.279,2025-08-28T12:42:29.768
1328,,2025-08-28T12:42:29.768,2025-08-28T12:42:31.618
